,station_id,latitude,longitude,elevation,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,current_wx1_symbol,current_wx2_symbol,current_wx3_symbol,remarks,air_pressure_at_sea_level,eastward_wind,northward_wind,mens,cb,tcu,altimeter_hpa
2025-01-29 21:00:00,SBSP,-23.62,-46.63,803,150.0,7.0,,9999.0,,,,FEW,700.0,BKN,900.0,BKN,1100.0,,,6,23.0,21.0,29.94,0,0,0,,1010.81,-3.4999999999999996,6.062177826491071,METAR SBSP 292100Z 15007KT 9999 FEW007 BKN009 BKN011 23/21 Q1014=,0,0,1014.0
2025-01-29 22:00:00,SBSP,-23.62,-46.63,803,150.0,7.0,,9999.0,,,,FEW,800.0,BKN,1000.0,BKN,1300.0,,,6,22.0,21.0,29.97,0,0,0,,1012.14,-3.4999999999999996,6.062177826491071,METAR SBSP 292200Z 15007KT 9999 FEW008 BKN010 BKN013 22/21 Q1015=,0,0,1015.0
2025-01-29 23:00:00,SBSP,-23.62,-46.63,803,150.0,5.0,,7000.0,,,,FEW,400.0,BKN,900.0,OVC,1400.0,,,8,22.0,21.0,29.97,0,0,0,,1012.14,-2.4999999999999996,4.330127018922194,METAR SBSP 292300Z 15005KT 7000 FEW004 BKN009 OVC014 22/21 Q1015=,0,0,1015.0
2025-01-30 00:00:00,SBSP,-23.62,-46.63,803,110.0,6.0,,6000.0,-RA,,,FEW,300.0,BKN,500.0,OVC,900.0,,,8,21.0,21.0,29.97,61,0,0,,1012.46,-5.638155724715451,2.0521208599540124,METAR SBSP 300000Z 11006KT 6000 -RA FEW003 BKN005 OVC009 21/21 Q1015=,0,0,1015.0
2025-01-30 00:34:00,SBSP,-23.62,-46.63,803,110.0,5.0,,3000.0,RA,,,FEW,400.0,BKN,2200.0,OVC,2800.0,,,8,21.0,20.0,30.0,63,0,0,,1013.47,-4.698463103929543,1.7101007166283435,SPECI SBSP 300034Z 11005KT 080V140 3000 RA FEW004 BKN022 OVC028 21/20 Q1016=,0,0,1016.0
2025-01-30 01:00:00,SBSP,-23.62,-46.63,803,110.0,6.0,,6000.0,RA,,,FEW,400.0,BKN,1900.0,OVC,3600.0,,,8,21.0,20.0,30.0,63,0,0,,1013.47,-5.638155724715451,2.0521208599540124,METAR SBSP 300100Z 11006KT 080V140 6000 RA FEW004 BKN019 OVC036 21/20 Q1016=,0,0,1016.0
2025-01-30 02:00:00,SBSP,-23.62,-46.63,803,160.0,3.0,,6000.0,-RA,,,FEW,400.0,SCT,1600.0,OVC,7000.0,,,8,21.0,20.0,30.0,61,0,0,RERA,1013.47,-1.0260604299770066,2.819077862357725,METAR SBSP 300200Z 16003KT 6000 -RA FEW004 SCT016 OVC070 21/20 Q1016 RERA=,0,0,1016.0
2025-01-30 03:00:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,,,,SCT,1200.0,BKN,6800.0,,,,,6,21.0,20.0,29.97,0,0,0,,1012.46,,,METAR SBSP 300300Z AUTO VRB02KT 9999 // SCT012/// BKN068/// 21/20 Q1015=,0,0,1015.0
2025-01-30 03:06:00,SBSP,-23.62,-46.63,803,180.0,3.0,,9999.0,,,,FEW,800.0,BKN,1200.0,BKN,6800.0,,,6,21.0,20.0,29.97,0,0,0,,1012.46,-3.6739403974420594e-16,3.0,SPECI SBSP 300306Z AUTO 18003KT 9999 // FEW008/// BKN012/// BKN068/// 21/20 Q1015=,0,0,1015.0
2025-01-30 03:13:00,SBSP,-23.62,-46.63,803,190.0,3.0,,9999.0,,,,SCT,800.0,BKN,1000.0,BKN,1200.0,,,6,21.0,21.0,29.97,0,0,0,,1012.46,0.5209445330007914,2.954423259036624,SPECI SBSP 300313Z AUTO 19003KT 9999 // SCT008/// BKN010/// BKN012/// 21/21 Q1015=,0,0,1015.0
2025-01-30 03:14:00,SBSP,-23.62,-46.63,803,200.0,3.0,,9999.0,,,,BKN,900.0,BKN,1200.0,,,,,6,21.0,21.0,29.94,0,0,0,,1011.44,1.026060429977006,2.8190778623577253,SPECI SBSP 300314Z AUTO 20003KT 9999 // BKN009/// BKN012/// 21/21 Q1014=,0,0,1014.0
2025-01-30 03:50:00,SBSP,-23.62,-46.63,803,190.0,3.0,,9999.0,,,,BKN,800.0,OVC,7400.0,,,,,8,21.0,20.0,29.94,0,0,0,,1011.44,0.5209445330007914,2.954423259036624,SPECI SBSP 300350Z AUTO 19003KT 150V210 9999 // BKN008/// OVC074/// 21/20 Q1014=,0,0,1014.0
2025-01-30 04:00:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,,,,SCT,800.0,BKN,1000.0,OVC,7500.0,,,8,21.0,20.0,29.94,0,0,0,,1011.44,,,METAR SBSP 300400Z AUTO VRB02KT 9999 // SCT008/// BKN010/// OVC075/// 21/20 Q1014=,0,0,1014.0
2025-01-30 04:10:00,SBSP,-23.62,-46.63,803,170.0,4.0,,9999.0,,,,FEW,700.0,SCT,1000.0,BKN,7800.0,,,6,21.0,20.0,29.94,0,0,0,,1011.44,-0.6945927106677211,3.939231012048832,SPECI SBSP 300410Z AUTO 17004KT 9999 // FEW007/// SCT010/// BKN078/// 21/20 Q1014=,0,0,1014.0
2025-01-30 04:24:00,SBSP,-23.62,-46.63,803,190.0,3.0,,9999.0,,,,FEW,800.0,BKN,1400.0,BKN,7800.0,,,6,21.0,20.0,29.94,0,0,0,,1011.44,0.5209445330007914,2.954423259036624,SPECI SBSP 300424Z AUTO 19003KT 9999 // FEW008/// BKN014/// BKN078/// 21/20 Q1014=,0,0,1014.0
2025-01-30 05:00:00,SBSP,-23.62,-46.63,803,160.0,4.0,,9999.0,,,,FEW,500.0,BKN,1200.0,,,,,6,21.0,20.0,29.94,0,0,0,,1011.44,-1.3680805733026755,3.7587704831436333,METAR SBSP 300500Z AUTO 16004KT 9999 FEW005 BKN012 21/20 Q1014=,0,0,1014.0
2025-01-30 05:17:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,,,,FEW,1100.0,SCT,1300.0,,,,,4,21.0,20.0,29.94,0,0,0,,1011.44,,,SPECI COR SBSP 300517Z AUTO VRB01KT 9999 FEW011 SCT013 21/20 Q1014=,0,0,1014.0
2025-01-30 06:00:00,SBSP,-23.62,-46.63,803,0.0,0.0,,9999.0,,,,FEW,1500.0,OVC,4600.0,,,,,8,21.0,20.0,29.94,0,0,0,,1011.44,-0.0,-0.0,METAR SBSP 300600Z AUTO 00000KT 9999 // FEW015/// OVC046/// 21/20 Q1014=,0,0,1014.0
2025-01-30 07:00:00,SBSP,-23.62,-46.63,803,120.0,3.0,,9999.0,,,,FEW,500.0,OVC,1700.0,,,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-2.598076211353316,1.4999999999999993,METAR SBSP 300700Z AUTO 12003KT 9999 // FEW005/// OVC017/// 21/20 Q1013=,0,0,1013.0
2025-01-30 07:54:00,SBSP,-23.62,-46.63,803,160.0,2.0,,9999.0,,,,FEW,400.0,BKN,1400.0,OVC,2700.0,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-0.6840402866513378,1.8793852415718166,SPECI SBSP 300754Z AUTO 16002KT 9999 // FEW004/// BKN014/// OVC027/// 21/20 Q1013=,0,0,1013.0
2025-01-30 08:00:00,SBSP,-23.62,-46.63,803,160.0,2.0,,9999.0,,,,FEW,400.0,BKN,1400.0,OVC,2700.0,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-0.6840402866513378,1.8793852415718166,METAR SBSP 300800Z AUTO 16002KT 9999 // FEW004/// BKN014/// OVC027/// 21/20 Q1013=,0,0,1013.0
2025-01-30 08:18:00,SBSP,-23.62,-46.63,803,0.0,0.0,,9999.0,,,,FEW,400.0,BKN,800.0,OVC,1400.0,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-0.0,-0.0,SPECI SBSP 300818Z AUTO 00000KT 9999 // FEW004/// BKN008/// OVC014/// 21/20 Q1013=,0,0,1013.0
2025-01-30 08:31:00,SBSP,-23.62,-46.63,803,0.0,0.0,,8000.0,,,,FEW,500.0,SCT,700.0,OVC,1100.0,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-0.0,-0.0,SPECI SBSP 300831Z AUTO 00000KT 8000 // FEW005/// SCT007/// OVC011/// 21/20 Q1013=,0,0,1013.0
2025-01-30 08:34:00,SBSP,-23.62,-46.63,803,0.0,0.0,,7000.0,,,,FEW,500.0,BKN,700.0,OVC,1100.0,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-0.0,-0.0,SPECI SBSP 300834Z AUTO 00000KT 7000 // FEW005/// BKN007/// OVC011/// 21/20 Q1013=,0,0,1013.0
2025-01-30 08:40:00,SBSP,-23.62,-46.63,803,0.0,0.0,,6000.0,,,,BKN,600.0,BKN,1000.0,OVC,1200.0,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-0.0,-0.0,SPECI SBSP 300840Z AUTO 00000KT 6000 // BKN006/// BKN010/// OVC012/// 21/20 Q1013=,0,0,1013.0
2025-01-30 08:42:00,SBSP,-23.62,-46.63,803,0.0,0.0,,6000.0,,,,BKN,600.0,OVC,900.0,,,,,8,21.0,20.0,29.91,0,0,0,,1010.43,-0.0,-0.0,SPECI SBSP 300842Z AUTO 00000KT 6000 // BKN006/// OVC009/// 21/20 Q1013=,0,0,1013.0
2025-01-30 09:00:00,SBSP,-23.62,-46.63,803,0.0,0.0,,4000.0,BR,,,BKN,600.0,OVC,2400.0,,,,,8,21.0,20.0,29.94,10,0,0,,1011.44,-0.0,-0.0,METAR SBSP 300900Z 00000KT 4000 BR BKN006 OVC024 21/20 Q1014=,0,0,1014.0
2025-01-30 10:00:00,SBSP,-23.62,-46.63,803,,1.0,,3000.0,BR,,,FEW,500.0,SCT,900.0,OVC,2200.0,,,8,22.0,21.0,29.94,10,0,0,,1011.12,,,METAR SBSP 301000Z VRB01KT 3000 BR FEW005 SCT009 OVC022 22/21 Q1014=,0,0,1014.0
2025-01-30 10:23:00,SBSP,-23.62,-46.63,803,290.0,4.0,,2500.0,BR,,,FEW,500.0,BKN,1100.0,OVC,2200.0,,,8,22.0,21.0,29.97,10,0,0,,1012.14,3.7587704831436333,-1.368080573302676,SPECI SBSP 301023Z 29004KT 210V350 2500 BR FEW005 BKN011 OVC022 22/21 Q1015=,0,0,1015.0
2025-01-30 11:00:00,SBSP,-23.62,-46.63,803,290.0,4.0,,5000.0,-RA,,,SCT,600.0,BKN,1000.0,OVC,1500.0,,,8,22.0,21.0,29.97,61,0,0,,1012.14,3.7587704831436333,-1.368080573302676,METAR SBSP 301100Z 29004KT 230V010 5000 -RA SCT006 BKN010 OVC015 22/21 Q1015=,0,0,1015.0
2025-01-30 11:32:00,SBSP,-23.62,-46.63,803,310.0,4.0,,6000.0,-RA,,,FEW,600.0,SCT,1500.0,OVC,2100.0,,,8,22.0,21.0,29.97,61,0,0,,1012.14,3.0641777724759125,-2.571150438746157,SPECI SBSP 301132Z 31004KT 260V350 6000 -RA FEW006 SCT015 OVC021 22/21 Q1015=,0,0,1015.0
2025-01-30 12:00:00,SBSP,-23.62,-46.63,803,310.0,4.0,,7000.0,-RA,,,FEW,600.0,SCT,1500.0,OVC,2600.0,,,8,22.0,21.0,29.97,61,0,0,,1012.14,3.0641777724759125,-2.571150438746157,METAR SBSP 301200Z 31004KT 260V350 7000 -RA FEW006 SCT015 OVC026 22/21 Q1015=,0,0,1015.0
2025-01-30 13:00:00,SBSP,-23.62,-46.63,803,350.0,7.0,,9999.0,,,,FEW,1000.0,BKN,2400.0,OVC,3300.0,,,8,23.0,21.0,30.0,0,0,0,,1012.83,1.2155372436685128,-6.893654271085456,METAR SBSP 301300Z 35007KT 320V020 9999 FEW010 BKN024 OVC033 23/21 Q1016=,0,0,1016.0
2025-01-30 14:00:00,SBSP,-23.62,-46.63,803,360.0,8.0,,8000.0,-RA,,,BKN,1500.0,BKN,2300.0,,,,,6,24.0,21.0,29.97,61,0,0,,1011.5,1.959434878635765e-15,-8.0,METAR SBSP 301400Z 36008KT 8000 -RA BKN015 BKN023 24/21 Q1015=,0,0,1015.0
2025-01-30 15:00:00,SBSP,-23.62,-46.63,803,360.0,9.0,,9999.0,,,,FEW,800.0,SCT,1400.0,BKN,4000.0,,,6,23.0,21.0,29.97,0,0,0,,1011.82,2.204364238465236e-15,-9.0,METAR SBSP 301500Z 36009KT 9999 FEW008 SCT014 BKN040 23/21 Q1015=,0,0,1015.0
2025-01-30 16:00:00,SBSP,-23.62,-46.63,803,350.0,6.0,,9999.0,,,,SCT,1400.0,SCT,3000.0,BKN,8300.0,,,6,25.0,22.0,29.94,0,0,0,,1010.18,1.0418890660015823,-5.908846518073248,METAR SBSP 301600Z 35006KT 300V040 9999 SCT014 SCT030 BKN083 25/22 Q1014=,0,0,1014.0
2025-01-30 17:00:00,SBSP,-23.62,-46.63,803,290.0,9.0,21.0,5000.0,TSRA,HZ,,SCT,1300.0,BKN,2100.0,FEW,4000.0,BKN,8300.0,6,26.0,21.0,29.94,1095,5,0,,1009.87,8.457233587073175,-3.078181289931021,METAR COR SBSP 301700Z 29009G21KT 210V330 5000 TSRA HZ SCT013 BKN021 FEW040CB BKN083 26/21 Q1014=,1,0,1014.0
2025-01-30 17:25:00,SBSP,-23.62,-46.63,803,300.0,7.0,17.0,7000.0,TS,,,SCT,1500.0,BKN,2100.0,FEW,4000.0,BKN,6600.0,6,22.0,21.0,29.94,17,0,0,RERA,1011.12,6.06217782649107,-3.500000000000001,SPECI SBSP 301725Z 30007G17KT 260V340 7000 TS SCT015 BKN021 FEW040CB BKN066 22/21 Q1014 RERA=,1,0,1014.0
2025-01-30 18:00:00,SBSP,-23.62,-46.63,803,310.0,7.0,,9999.0,,,,BKN,2100.0,FEW,5000.0,BKN,6600.0,,,6,23.0,21.0,29.94,0,0,0,RETSRA,1010.81,5.362311101832847,-4.499513267805774,METAR COR SBSP 301800Z 31007KT 270V340 9999 BKN021 FEW050TCU BKN066 23/21 Q1014 RETSRA=,0,1,1014.0
2025-01-30 18:37:00,SBSP,-23.62,-46.63,803,200.0,6.0,,4000.0,RA,BR,,SCT,900.0,OVC,1100.0,,,,,8,22.0,21.0,29.91,63,10,0,,1010.11,2.052120859954012,5.638155724715451,SPECI SBSP 301837Z 20006KT 160V240 4000 RA BR SCT009 OVC011 22/21 Q1013=,0,0,1013.0
2025-01-30 19:00:00,SBSP,-23.62,-46.63,803,240.0,5.0,,5000.0,-RA,BR,,SCT,900.0,OVC,1100.0,,,,,8,22.0,21.0,29.91,61,10,0,RERA,1010.11,4.330127018922193,2.500000000000002,METAR SBSP 301900Z 24005KT 190V320 5000 -RA BR SCT009 OVC011 22/21 Q1013 RERA=,0,0,1013.0
2025-01-30 19:43:00,SBSP,-23.62,-46.63,803,240.0,5.0,,9000.0,,,,SCT,700.0,SCT,4300.0,BKN,4600.0,,,6,22.0,21.0,29.91,0,0,0,,1010.11,4.330127018922193,2.500000000000002,SPECI SBSP 301943Z 24005KT 170V290 9000 SCT007 SCT043 BKN046 22/21 Q1013=,0,0,1013.0
2025-01-30 20:00:00,SBSP,-23.62,-46.63,803,230.0,5.0,,9000.0,-RA,,,FEW,700.0,SCT,1900.0,OVC,3600.0,,,8,22.0,21.0,29.91,61,0,0,,1010.11,3.8302222155948895,3.2139380484326976,METAR SBSP 302000Z 23005KT 190V270 9000 -RA FEW007 SCT019 OVC036 22/21 Q1013=,0,0,1013.0
2025-01-30 21:00:00,SBSP,-23.62,-46.63,803,,2.0,,8000.0,-RA,,,SCT,600.0,SCT,2300.0,OVC,4600.0,,,8,22.0,21.0,29.91,61,0,0,,1010.11,,,METAR SBSP 302100Z VRB02KT 8000 -RA SCT006 SCT023 OVC046 22/21 Q1013=,0,0,1013.0
2025-01-30 21:33:00,SBSP,-23.62,-46.63,803,160.0,3.0,,5000.0,-RA,BR,,FEW,700.0,BKN,1100.0,OVC,2100.0,,,8,22.0,21.0,29.91,61,10,0,,1010.11,-1.0260604299770066,2.819077862357725,SPECI SBSP 302133Z 16003KT 5000 -RA BR FEW007 BKN011 OVC021 22/21 Q1013=,0,0,1013.0
2025-01-30 22:00:00,SBSP,-23.62,-46.63,803,130.0,4.0,,7000.0,-RA,,,SCT,1100.0,BKN,2300.0,OVC,6600.0,,,8,22.0,21.0,29.91,61,0,0,,1010.11,-3.064177772475912,2.5711504387461575,METAR SBSP 302200Z 13004KT 100V160 7000 -RA SCT011 BKN023 OVC066 22/21 Q1013=,0,0,1013.0
2025-01-30 23:00:00,SBSP,-23.62,-46.63,803,140.0,3.0,,9000.0,,,,FEW,500.0,BKN,1100.0,BKN,3300.0,,,6,22.0,21.0,29.94,0,0,0,,1011.12,-1.9283628290596184,2.2981333293569337,METAR SBSP 302300Z 14003KT 9000 FEW005 BKN011 BKN033 22/21 Q1014=,0,0,1014.0
2025-01-30 23:16:00,SBSP,-23.62,-46.63,803,120.0,3.0,,9999.0,,,,FEW,600.0,SCT,1300.0,BKN,3000.0,,,6,22.0,21.0,29.94,0,0,0,,1011.12,-2.598076211353316,1.4999999999999993,SPECI SBSP 302316Z 12003KT 9999 FEW006 SCT013 BKN030 22/21 Q1014=,0,0,1014.0
2025-01-31 00:00:00,SBSP,-23.62,-46.63,803,140.0,5.0,,9999.0,,,,FEW,400.0,SCT,700.0,BKN,2600.0,,,6,22.0,21.0,29.94,0,0,0,,1011.12,-3.2139380484326976,3.8302222155948895,METAR SBSP 310000Z 14005KT 9999 FEW004 SCT007 BKN026 22/21 Q1014=,0,0,1014.0
2025-01-31 00:32:00,SBSP,-23.62,-46.63,803,130.0,4.0,,9000.0,,,,FEW,500.0,BKN,800.0,BKN,2100.0,,,6,22.0,21.0,29.94,0,0,0,,1011.12,-3.064177772475912,2.5711504387461575,SPECI SBSP 310032Z 13004KT 9000 FEW005 BKN008 BKN021 22/21 Q1014=,0,0,1014.0
2025-01-31 01:00:00,SBSP,-23.62,-46.63,803,150.0,4.0,,9000.0,,,,SCT,600.0,BKN,7600.0,,,,,6,22.0,21.0,29.94,0,0,0,,1011.12,-1.9999999999999998,3.464101615137755,METAR SBSP 310100Z 15004KT 9000 SCT006 BKN076 22/21 Q1014=,0,0,1014.0
2025-01-31 01:13:00,SBSP,-23.62,-46.63,803,160.0,4.0,,9000.0,,,,FEW,700.0,BKN,900.0,BKN,8300.0,,,6,22.0,21.0,29.97,0,0,0,,1012.14,-1.3680805733026755,3.7587704831436333,SPECI SBSP 310113Z 16004KT 130V190 9000 FEW007 BKN009 BKN083 22/21 Q1015=,0,0,1015.0
2025-01-31 02:00:00,SBSP,-23.62,-46.63,803,,2.0,,9000.0,,,,FEW,600.0,BKN,1100.0,OVC,2300.0,,,8,22.0,21.0,29.97,0,0,0,,1012.14,,,METAR SBSP 310200Z VRB02KT 9000 FEW006 BKN011 OVC023 22/21 Q1015=,0,0,1015.0
2025-01-31 02:01:00,SBSP,-23.62,-46.63,803,130.0,3.0,,9999.0,,,,FEW,600.0,BKN,900.0,OVC,2100.0,,,8,22.0,21.0,29.94,0,0,0,,1011.12,-2.298133329356934,1.9283628290596182,SPECI SBSP 310201Z 13003KT 9999 // FEW006 BKN009 OVC021 22/21 Q1014=,0,0,1014.0
2025-01-31 02:04:00,SBSP,-23.62,-46.63,803,140.0,3.0,,9999.0,,,,FEW,600.0,BKN,1000.0,OVC,2100.0,,,8,22.0,21.0,29.94,0,0,0,,1011.12,-1.9283628290596184,2.2981333293569337,SPECI SBSP 310204Z AUTO 14003KT 9999 // FEW006/// BKN010/// OVC021/// 22/21 Q1014=,0,0,1014.0
2025-01-31 02:14:00,SBSP,-23.62,-46.63,803,150.0,3.0,,9999.0,,,,FEW,600.0,BKN,900.0,BKN,2100.0,,,6,22.0,21.0,29.94,0,0,0,,1011.12,-1.4999999999999998,2.598076211353316,SPECI SBSP 310214Z AUTO 15003KT 9999 // FEW006/// BKN009/// BKN021/// 22/21 Q1014=,0,0,1014.0
2025-01-31 02:25:00,SBSP,-23.62,-46.63,803,150.0,3.0,,9999.0,,,,FEW,1000.0,BKN,1700.0,BKN,6000.0,,,6,21.0,21.0,29.94,0,0,0,,1011.44,-1.4999999999999998,2.598076211353316,SPECI SBSP 310225Z AUTO 15003KT 9999 // FEW010/// BKN017/// BKN060/// 21/21 Q1014=,0,0,1014.0
2025-01-31 02:43:00,SBSP,-23.62,-46.63,803,170.0,3.0,,9999.0,,,,FEW,800.0,BKN,1400.0,OVC,1800.0,,,8,21.0,21.0,29.94,0,0,0,,1011.44,-0.5209445330007908,2.954423259036624,SPECI SBSP 310243Z AUTO 17003KT 9999 // FEW008/// BKN014/// OVC018/// 21/21 Q1014=,0,0,1014.0
2025-01-31 03:00:00,SBSP,-23.62,-46.63,803,170.0,3.0,,9999.0,,,,FEW,700.0,BKN,1100.0,OVC,1800.0,,,8,22.0,21.0,29.94,0,0,0,,1011.12,-0.5209445330007908,2.954423259036624,METAR SBSP 310300Z AUTO 17003KT 9999 // FEW007/// BKN011/// OVC018/// 22/21 Q1014=,0,0,1014.0
2025-01-31 03:23:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,,,,FEW,1000.0,OVC,2100.0,,,,,8,22.0,21.0,29.94,0,0,0,,1011.12,,,SPECI SBSP 310323Z AUTO VRB02KT 9999 // FEW010/// OVC021/// 22/21 Q1014=,0,0,1014.0
2025-01-31 03:49:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,,,,FEW,700.0,BKN,1400.0,OVC,1800.0,,,8,22.0,21.0,29.94,0,0,0,,1011.12,,,SPECI SBSP 310349Z AUTO VRB01KT 9999 // FEW007/// BKN014/// OVC018/// 22/21 Q1014=,0,0,1014.0
2025-01-31 04:00:00,SBSP,-23.62,-46.63,803,0.0,0.0,,9999.0,,,,FEW,600.0,SCT,1400.0,OVC,1700.0,,,8,22.0,21.0,29.94,0,0,0,,1011.12,-0.0,-0.0,METAR SBSP 310400Z AUTO 00000KT 9999 // FEW006/// SCT014/// OVC017/// 22/21 Q1014=,0,0,1014.0
2025-01-31 04:02:00,SBSP,-23.62,-46.63,803,,2.0,,9999.0,,,,FEW,600.0,BKN,1400.0,OVC,1700.0,,,8,22.0,21.0,29.94,0,0,0,,1011.12,,,SPECI SBSP 310402Z AUTO VRB02KT 9999 // FEW006/// BKN014/// OVC017/// 22/21 Q1014=,0,0,1014.0
2025-01-31 04:30:00,SBSP,-23.62,-46.63,803,320.0,2.0,,4400.0,,,,FEW,800.0,BKN,1300.0,OVC,1600.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,1.2855752193730792,-1.5320888862379556,SPECI SBSP 310430Z AUTO 32002KT 4400 // FEW008/// BKN013/// OVC016/// 21/21 Q1013=,0,0,1013.0
2025-01-31 04:42:00,SBSP,-23.62,-46.63,803,,1.0,,6000.0,,,,BKN,1400.0,OVC,1800.0,,,,,8,21.0,21.0,29.91,0,0,0,,1010.43,,,SPECI SBSP 310442Z AUTO VRB01KT 6000 // BKN014/// OVC018/// 21/21 Q1013=,0,0,1013.0
2025-01-31 04:45:00,SBSP,-23.62,-46.63,803,,1.0,,3600.0,,,,FEW,500.0,BKN,1400.0,OVC,1800.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,,,SPECI SBSP 310445Z AUTO VRB01KT 3600 // FEW005/// BKN014/// OVC018/// 21/21 Q1013=,0,0,1013.0
2025-01-31 04:56:00,SBSP,-23.62,-46.63,803,,2.0,,5000.0,,,,FEW,200.0,BKN,1200.0,OVC,1400.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,,,SPECI SBSP 310456Z AUTO VRB02KT 5000 // FEW002/// BKN012/// OVC014/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:00:00,SBSP,-23.62,-46.63,803,,2.0,,5000.0,,,,FEW,200.0,BKN,1200.0,OVC,1400.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,,,METAR SBSP 310500Z AUTO VRB02KT 5000 // FEW002/// BKN012/// OVC014/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:01:00,SBSP,-23.62,-46.63,803,290.0,3.0,,3500.0,,,,FEW,300.0,BKN,900.0,OVC,1400.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,2.819077862357725,-1.026060429977007,SPECI COR SBSP 310501Z AUTO 29003KT 210V010 3500 // FEW003/// BKN009/// OVC014/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:16:00,SBSP,-23.62,-46.63,803,310.0,4.0,,7000.0,,,,FEW,100.0,BKN,500.0,OVC,1000.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,3.0641777724759125,-2.571150438746157,SPECI SBSP 310516Z AUTO 31004KT 7000 // FEW001/// BKN005/// OVC010/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:23:00,SBSP,-23.62,-46.63,803,290.0,3.0,,8000.0,,,,SCT,200.0,BKN,500.0,OVC,3000.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,2.819077862357725,-1.026060429977007,SPECI SBSP 310523Z AUTO 29003KT 8000 // SCT002/// BKN005/// OVC030/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:25:00,SBSP,-23.62,-46.63,803,290.0,3.0,,7000.0,,,,SCT,200.0,BKN,500.0,OVC,1100.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,2.819077862357725,-1.026060429977007,SPECI SBSP 310525Z AUTO 29003KT 7000 // SCT002/// BKN005/// OVC011/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:28:00,SBSP,-23.62,-46.63,803,280.0,3.0,,7000.0,,,,SCT,200.0,BKN,400.0,OVC,1100.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,2.9544232590366244,-0.5209445330007899,SPECI SBSP 310528Z AUTO 28003KT 250V310 7000 // SCT002/// BKN004/// OVC011/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:41:00,SBSP,-23.62,-46.63,803,,2.0,,8000.0,,,,SCT,200.0,BKN,400.0,OVC,1700.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,,,SPECI SBSP 310541Z AUTO VRB02KT 8000 // SCT002/// BKN004/// OVC017/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:51:00,SBSP,-23.62,-46.63,803,0.0,0.0,,9999.0,,,,SCT,200.0,BKN,500.0,OVC,2100.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,-0.0,-0.0,SPECI SBSP 310551Z AUTO 00000KT 9999 // SCT002/// BKN005/// OVC021/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:52:00,SBSP,-23.62,-46.63,803,0.0,0.0,,9999.0,,,,FEW,200.0,BKN,400.0,OVC,2100.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,-0.0,-0.0,SPECI SBSP 310552Z AUTO 00000KT 9999 // FEW002/// BKN004/// OVC021/// 21/21 Q1013=,0,0,1013.0
2025-01-31 05:59:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,,,,FEW,200.0,BKN,400.0,OVC,1300.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,,,SPECI SBSP 310559Z AUTO VRB01KT 9999 // FEW002/// BKN004/// OVC013/// 21/21 Q1013=,0,0,1013.0
2025-01-31 06:00:00,SBSP,-23.62,-46.63,803,,1.0,,9999.0,,,,FEW,200.0,BKN,400.0,OVC,1300.0,,,8,21.0,21.0,29.91,0,0,0,,1010.43,,,METAR SBSP 310600Z AUTO VRB01KT 9999 // FEW002/// BKN004/// OVC013/// 21/21 Q1013=,0,0,1013.0
